filename,label,dataset_code,source_name,source_id,source_ref,original_width,original_height,saved_path,sha256,batch_id
ai_sdxl_000001.png,ai,sdxl,SDXL_Generated_10K,sdxl_8132,huggingface://ash12321/sdxl-generated-10k/train/8132,1024,1024,/content/drive/My Drive/DIP_Project/data/raw/SDXL_Generated_10K/images/ai_sdxl_000001.png,898764abb5113c2858967c5d80f9460d9241950fa10201599548db1391be1989,1
ai_sdxl_000002.png,ai,sdxl,SDXL_Generated_10K,sdxl_8268,huggingface://ash12321/sdxl-generated-10k/train/8268,1024,1024,/content/drive/My Drive/DIP_Project/data/raw/SDXL_Generated_10K/images/ai_sdxl_000002.png,227e1f7904003ac3bbdff7709805cd22262f87b48e51795f78ada99de5cdb03d,1
ai_sdxl_000003.png,ai,sdxl,SDXL_Generated_10K,sdxl_719,huggingface://ash12321/sdxl-generated-10k/train/719,1024,1024,/content/drive/My Drive/DIP_Project/data/raw/SDXL_Generated_10K/images/ai_sdxl_000003.png,bdda933c5f36cf580bb9db78910ab7db48611b0c6a69f5996f801b403126553b,1
ai_sdxl_000004.png,ai,sdxl,SDXL_Generated_10K,sdxl_8237,huggingface://ash12321/sdxl-generated-10k/train/8237,1024,1024,/content/drive/My Drive/DIP_Project/data/raw/SDXL_Generated_10K/images/ai_sdxl_000004.png,76e0dfcdf38910f55d811da2e25cb7294f855ee75a1832042b2ba368b5ad14a7,1
ai_sdxl_000005.png,ai,sdxl,SDXL_Generated_10K,sdxl_4555,huggingface://ash12321/sdxl-generated-10k/train/4555,1024,1024,/content/drive/My Drive/DIP_Project/data/raw/SDXL_Generated_10K/images/ai_sdxl_000005.png,1e2c1420664377ed22286224ccbd35b482088197a379525eb15b2d01d6bb5690,1
ai_sdxl_000006.png,ai,sdxl,SDXL_Generated_10K,sdxl_6651,huggingface://ash12321/sdxl-generated-10k/train/6651,1024,1024,/content/drive/My Drive/DIP_Project/data/raw/SDXL_Generated_10K/images/ai_sdxl_000006.png,e13191ed29541a2d9757d72848e65a2456aaea4b0eb168dd54d6c291c3457ad6,1
ai_sdxl_000007.png,ai,sdxl,SDXL_Generated_10K,sdxl_5650,huggingface://ash12321/sdxl-generated-10k/train/5650,1024,1024,/content/drive/My Drive/DIP_Project/data/raw/SDXL_Generated_10K/images/ai_sdxl_000007.png,a2ee259403218616a33310c2fd43d999ba616bfb301989da2efd33df24eb3d40,1
ai_sdxl_000008.png,ai,sdxl,SDXL_Generated_10K,sdxl_9034,huggingface://ash12321/sdxl-generated-10k/train/9034,1024,1024,/content/drive/My Drive/DIP_Project/data/raw/SDXL_Generated_10K/images/ai_sdxl_000008.png,012de61cad23ee64d2756d710a26ec38e92394b3556bb5b3887179ae4ced945f,1
ai_sdxl_000009.png,ai,sdxl,SDXL_Generated_10K,sdxl_1260,huggingface://ash12321/sdxl-generated-10k/train/1260,1024,1024,/content/drive/My Drive/DIP_Project/data/raw/SDXL_Generated_10K/images/ai_sdxl_000009.png,97441052567d7ddc85d1f0b2770afe9e98d1ac440562ec198f770b35a0fd9f81,1
ai_sdxl_000010.png,ai,sdxl,SDXL_Generated_10K,sdxl_644,huggingface://ash12321/sdxl-generated-10k/train/644,1024,1024,/content/drive/My Drive/DIP_Project/data/raw/SDXL_Generated_10K/images/ai_sdxl_000010.png,b495f351228a497864063868a6b039a190f45c60e067a14c07b3facc038e9fae,1
ai_sdxl_000011.png,ai,sdxl,SDXL_Generated_10K,sdxl_9098,huggingface://ash12321/sdxl-generated-10k/train/9098,1024,1024,/content/drive/My Drive/DIP_Project/data/raw/SDXL_Generated_10K/images/ai_sdxl_000011.png,6c8110e7e109d4ba8b5665612980907c2608d635342536edb43fbe24fa5c2e56,1
ai_sdxl_000012.png,ai,sdxl,SDXL_Generated_10K,sdxl_3760,huggingface://ash12321/sdxl-generated-10k/train/3760,1024,1024,/content/drive/My Drive/DIP_Project/data/raw/SDXL_Generated_10K/images/ai_sdxl_000012.png,ca8a8da6730dd821edf4e5c9049f1acb5f280d9f951f35b342a2d1c78f752662,1
ai_sdxl_000013.png,ai,sdxl,SDXL_Generated_10K,sdxl_34,huggingface://ash12321/sdxl-generated-10k/train/34,1024,1024,/content/drive/My Drive/DIP_Project/data/raw/SDXL_Generated_10K/images/ai_sdxl_000013.png,f48991db857f76e25cfa1f78ab5f6e519b398c70bf7d75fafc1eed8fcd70041f,1
ai_sdxl_000014.png,ai,sdxl,SDXL_Generated_10K,sdxl_8086,huggingface://ash12321/sdxl-generated-10k/train/8086,1024,1024,/content/drive/My Drive/DIP_Project/data/raw/SDXL_Generated_10K/images/ai_sdxl_000014.png,a0804c9f4c79a7fb023b2d6c6a3566432af29f4e3de4583b0194bb8e71ac0715,1
ai_sdxl_000015.png,ai,sdxl,SDXL_Generated_10K,sdxl_4873,huggingface://ash12321/sdxl-generated-10k/train/4873,1024,1024,/content/drive/My Drive/DIP_Project/data/raw/SDXL_Generated_10K/images/ai_sdxl_000015.png,8a495a91bc134ecb22b09fb61f714e231305e1a9e0ef40bcad19b5d633306e33,1
ai_sdxl_000016.png,ai,sdxl,SDXL_Generated_10K,sdxl_1538,huggingface://ash12321/sdxl-generated-10k/train/1538,1024,1024,/content/drive/My Drive/DIP_Project/data/raw/SDXL_Generated_10K/images/ai_sdxl_000016.png,19314168d550554bbe148aff1ea676d1d4dbee49bd589f66a5615784e607b7f2,1
ai_sdxl_000017.png,ai,sdxl,SDXL_Generated_10K,sdxl_3355,huggingface://ash12321/sdxl-generated-10k/train/3355,1024,1024,/content/drive/My Drive/DIP_Project/data/raw/SDXL_Generated_10K/images/ai_sdxl_000017.png,20091b93eb1e41e26c1b7c172e0fe587394254ad63690c17c04c5e99b308931e,1
ai_sdxl_000018.png,ai,sdxl,SDXL_Generated_10K,sdxl_888,huggingface://ash12321/sdxl-generated-10k/train/888,1024,1024,/content/drive/My Drive/DIP_Project/data/raw/SDXL_Generated_10K/images/ai_sdxl_000018.png,ca41fc985b87c3e4ae89ad9175afd98b1215f08147fe9561e3782e00ab37676b,1
ai_sdxl_000019.png,ai,sdxl,SDXL_Generated_10K,sdxl_8564,huggingface://ash12321/sdxl-generated-10k/train/8564,1024,1024,/content/drive/My Drive/DIP_Project/data/raw/SDXL_Generated_10K/images/ai_sdxl_000019.png,371936896e7e5f28542f8258068f5677fdea3d3d14562e48d0ab1e9b01492b1d,1
ai_sdxl_000020.png,ai,sdxl,SDXL_Generated_10K,sdxl_529,huggingface://ash12321/sdxl-generated-10k/train/529,1024,1024,/content/drive/My Drive/DIP_Project/data/raw/SDXL_Generated_10K/images/ai_sdxl_000020.png,f9bc819066b9bca7efd633480be342b39957217373c682e7b70f331277053e60,1
ai_sdxl_000021.png,ai,sdxl,SDXL_Generated_10K,sdxl_7081,huggingface://ash12321/sdxl-generated-10k/train/7081,1024,1024,/content/drive/My Drive/DIP_Project/data/raw/SDXL_Generated_10K/images/ai_sdxl_000021.png,e2c38468ab0d5fa15877bb31696fc460cc79130a55722f69fc5364bf5ed06003,1
ai_sdxl_000022.png,ai,sdxl,SDXL_Generated_10K,sdxl_9305,huggingface://ash12321/sdxl-generated-10k/train/9305,1024,1024,/content/drive/My Drive/DIP_Project/data/raw/SDXL_Generated_10K/images/ai_sdxl_000022.png,612235cfa491ce52ed4c07c0c1be1139d25965c23c6f42082e343be4a6147a7a,1
ai_sdxl_000023.png,ai,sdxl,SDXL_Generated_10K,sdxl_5772,huggingface://ash12321/sdxl-generated-10k/train/5772,1024,1024,/content/drive/My Drive/DIP_Project/data/raw/SDXL_Generated_10K/images/ai_sdxl_000023.png,28de10c074a0cf54e23615f7c221fd7df6ee70cc89f598f9a40eb3b3b2f25f47,1
ai_sdxl_000024.png,ai,sdxl,SDXL_Generated_10K,sdxl_9488,huggingface://ash12321/sdxl-generated-10k/train/9488,1024,1024,/content/drive/My Drive/DIP_Project/data/raw/SDXL_Generated_10K/images/ai_sdxl_000024.png,f341e57ee6aaa15961e5527f2d93ee6b3e53f4a5a1fb0f88e725cc65ece8fb68,1
ai_sdxl_000025.png,ai,sdxl,SDXL_Generated_10K,sdxl_3362,huggingface://ash12321/sdxl-generated-10k/train/3362,1024,1024,/content/drive/My Drive/DIP_Project/data/raw/SDXL_Generated_10K/images/ai_sdxl_000025.png,def2f64f6a4e75506e5887aa238bace1966c52e067d65217bb58d46f92544350,1
ai_sdxl_000026.png,ai,sdxl,SDXL_Generated_10K,sdxl_7042,huggingface://ash12321/sdxl-generated-10k/train/7042,1024,1024,/content/drive/My Drive/DIP_Project/data/raw/SDXL_Generated_10K/images/ai_sdxl_000026.png,cc8d221e9ee6c08cfa85cccc284da8ad5f466628e419615311a5d8cb7611500c,1
ai_sdxl_000027.png,ai,sdxl,SDXL_Generated_10K,sdxl_1490,huggingface://ash12321/sdxl-generated-10k/train/1490,1024,1024,/content/drive/My Drive/DIP_Project/data/raw/SDXL_Generated_10K/images/ai_sdxl_000027.png,e14400cb97c5182ddaf661d73b57046388b81f1f5e527f982ee0b0126b1ef2d7,1
ai_sdxl_000028.png,ai,sdxl,SDXL_Generated_10K,sdxl_1734,huggingface://ash12321/sdxl-generated-10k/train/1734,1024,1024,/content/drive/My Drive/DIP_Project/data/raw/SDXL_Generated_10K/images/ai_sdxl_000028.png,bef06ec0ae13dbf500c6630667a45d391c6ea8f445fe7da566df3faad14f886d,1
ai_sdxl_000029.png,ai,sdxl,SDXL_Generated_10K,sdxl_9267,huggingface://ash12321/sdxl-generated-10k/train/9267,1024,1024,/content/drive/My Drive/DIP_Project/data/raw/SDXL_Generated_10K/images/ai_sdxl_000029.png,ab8a033ca7fa539b7c0676117c7a40b0feaa048e26693818aed5a5902fe56f50,1
ai_sdxl_000030.png,ai,sdxl,SDXL_Generated_10K,sdxl_4362,huggingface://ash12321/sdxl-generated-10k/train/4362,1024,1024,/content/drive/My Drive/DIP_Project/data/raw/SDXL_Generated_10K/images/ai_sdxl_000030.png,8d305edb1531b1afba26029ce083fbccfda9493989fbde04b238e234aad28c9c,1
ai_sdxl_000031.png,ai,sdxl,SDXL_Generated_10K,sdxl_2048,huggingface://ash12321/sdxl-generated-10k/train/2048,1024,1024,/content/drive/My Drive/DIP_Project/data/raw/SDXL_Generated_10K/images/ai_sdxl_000031.png,0fcf3ad7a2c8bf32aecfacb2f9c343196ed873b994ceb3d2e83688d59ba703a3,1
ai_sdxl_000032.png,ai,sdxl,SDXL_Generated_10K,sdxl_5967,huggingface://ash12321/sdxl-generated-10k/train/5967,1024,1024,/content/drive/My Drive/DIP_Project/data/raw/SDXL_Generated_10K/images/ai_sdxl_000032.png,74976a14f7e8467dc86096d32f8bac46130c6c4ca60ede8824b9b851ee81606f,1
ai_sdxl_000033.png,ai,sdxl,SDXL_Generated_10K,sdxl_2832,huggingface://ash12321/sdxl-generated-10k/train/2832,1024,1024,/content/drive/My Drive/DIP_Project/data/raw/SDXL_Generated_10K/images/ai_sdxl_000033.png,4a5ed99207df33b1f6f73e4458b9a499d697bee063ee2f5edf1a0591176c901a,1
ai_sdxl_000034.png,ai,sdxl,SDXL_Generated_10K,sdxl_5481,huggingface://ash12321/sdxl-generated-10k/train/5481,1024,1024,/content/drive/My Drive/DIP_Project/data/raw/SDXL_Generated_10K/images/ai_sdxl_000034.png,a324b26a00600ea43c7f47ff66ae1e9ca57062acd1726caafe867973b6a50127,1
ai_sdxl_000035.png,ai,sdxl,SDXL_Generated_10K,sdxl_6553,huggingface://ash12321/sdxl-generated-10k/train/6553,1024,1024,/content/drive/My Drive/DIP_Project/data/raw/SDXL_Generated_10K/images/ai_sdxl_000035.png,f3683db6e4959948982092241c676f1ecad4f5d71814d87d8b69174f68a6d6a5,1
ai_sdxl_000036.png,ai,sdxl,SDXL_Generated_10K,sdxl_5269,huggingface://ash12321/sdxl-generated-10k/train/5269,1024,1024,/content/drive/My Drive/DIP_Project/data/raw/SDXL_Generated_10K/images/ai_sdxl_000036.png,b9fb6d38c2021488262211224fc6bb6ca95e6e5e71d37c53f0d08002a220d24f,1
ai_sdxl_000037.png,ai,sdxl,SDXL_Generated_10K,sdxl_828,huggingface://ash12321/sdxl-generated-10k/train/828,1024,1024,/content/drive/My Drive/DIP_Project/data/raw/SDXL_Generated_10K/images/ai_sdxl_000037.png,61f22871507fede1562b832d539440143adac3b2f984cfbe3aec688f5b09e91c,1
ai_sdxl_000038.png,ai,sdxl,SDXL_Generated_10K,sdxl_6464,huggingface://ash12321/sdxl-generated-10k/train/6464,1024,1024,/content/drive/My Drive/DIP_Project/data/raw/SDXL_Generated_10K/images/ai_sdxl_000038.png,4cc5baf3ec029d40a0db3ebc0df2f737c9fd3dfda218e2a589e3b2876e8ff274,1
ai_sdxl_000039.png,ai,sdxl,SDXL_Generated_10K,sdxl_3801,huggingface://ash12321/sdxl-generated-10k/train/3801,1024,1024,/content/drive/My Drive/DIP_Project/data/raw/SDXL_Generated_10K/images/ai_sdxl_000039.png,506637d706b165f8f29a6500989af77f9e6193363f41cd995cc3a6f57cae8495,1
ai_sdxl_000040.png,ai,sdxl,SDXL_Generated_10K,sdxl_7233,huggingface://ash12321/sdxl-generated-10k/train/7233,1024,1024,/content/drive/My Drive/DIP_Project/data/raw/SDXL_Generated_10K/images/ai_sdxl_000040.png,6c59de115429c5d5e3db25e1372ce5b5bef0e9cb138d065552ca0c6a261c2175,1
ai_sdxl_000041.png,ai,sdxl,SDXL_Generated_10K,sdxl_4980,huggingface://ash12321/sdxl-generated-10k/train/4980,1024,1024,/content/drive/My Drive/DIP_Project/data/raw/SDXL_Generated_10K/images/ai_sdxl_000041.png,e4a940c40ae414c1d17506c59bbf3ba8da77cabffc1e17deefc22fef5856af82,1
ai_sdxl_000042.png,ai,sdxl,SDXL_Generated_10K,sdxl_320,huggingface://ash12321/sdxl-generated-10k/train/320,1024,1024,/content/drive/My Drive/DIP_Project/data/raw/SDXL_Generated_10K/images/ai_sdxl_000042.png,1003eef8fff7561cc926c8cf195e35d8135322f4e9cc3b467f76227c6fd89fcc,1
ai_sdxl_000043.png,ai,sdxl,SDXL_Generated_10K,sdxl_9816,huggingface://ash12321/sdxl-generated-10k/train/9816,1024,1024,/content/drive/My Drive/DIP_Project/data/raw/SDXL_Generated_10K/images/ai_sdxl_000043.png,d24fe4703b8f18da5f8e83784f5d8016d28706067321181b9804131d85c25899,1
ai_sdxl_000044.png,ai,sdxl,SDXL_Generated_10K,sdxl_5299,huggingface://ash12321/sdxl-generated-10k/train/5299,1024,1024,/content/drive/My Drive/DIP_Project/data/raw/SDXL_Generated_10K/images/ai_sdxl_000044.png,9cc165a938f09c28caa17c2c3f1f38397744cb712a77c42e37044b16a3389ffc,1
ai_sdxl_000045.png,ai,sdxl,SDXL_Generated_10K,sdxl_1783,huggingface://ash12321/sdxl-generated-10k/train/1783,1024,1024,/content/drive/My Drive/DIP_Project/data/raw/SDXL_Generated_10K/images/ai_sdxl_000045.png,7729fe18c7aa2e14c652b8a2a2ad3f73de56db8e0f4be40a47db3e83ac77dc58,1
ai_sdxl_000046.png,ai,sdxl,SDXL_Generated_10K,sdxl_5316,huggingface://ash12321/sdxl-generated-10k/train/5316,1024,1024,/content/drive/My Drive/DIP_Project/data/raw/SDXL_Generated_10K/images/ai_sdxl_000046.png,831dcbd32780d18e10acdd2cf5fd09e750554440f4caa70c64a8f79d9132abb5,1
ai_sdxl_000047.png,ai,sdxl,SDXL_Generated_10K,sdxl_8417,huggingface://ash12321/sdxl-generated-10k/train/8417,1024,1024,/content/drive/My Drive/DIP_Project/data/raw/SDXL_Generated_10K/images/ai_sdxl_000047.png,d26feb45d90b24e98dd99e5992ca722294b913335e671586fc3d29d262e4eb40,1
